,objectId,geoPosition,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3,adminCode3,accuracy,createdAt,updatedAt
383,384,"{'__type': 'GeoPoint', 'latitude': 34.2903, 'longitude': 73.6042}",PK,13151,Dachore Miran,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
384,385,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Noon Bagla,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
385,386,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Sulmia,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
386,387,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Pajja Sharif,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
387,388,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Mushtamba,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
388,389,"{'__type': 'GeoPoint', 'latitude': 32.4667, 'longitude': 73.65}",PK,13171,Rahim Kot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
389,390,"{'__type': 'GeoPoint', 'latitude': 34.2583, 'longitude': 73.8222}",PK,13181,Reshian,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
390,391,"{'__type': 'GeoPoint', 'latitude': 34.2292, 'longitude': 73.8028}",PK,13181,Lamnia,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.900Z,2020-02-21T22:46:07.900Z
391,392,"{'__type': 'GeoPoint', 'latitude': 34.15, 'longitude': 73.8167}",PK,13190,Chenari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.900Z,2020-02-21T22:46:07.900Z
392,393,"{'__type': 'GeoPoint', 'latitude': 34.2292, 'longitude': 73.8028}",PK,13180,Hattian Bala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
393,394,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Jandali Janoobi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
394,395,"{'__type': 'GeoPoint', 'latitude': 34.2903, 'longitude': 73.6042}",PK,13151,Phagwan Dopatta,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
395,396,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Mera Khurd,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
396,397,"{'__type': 'GeoPoint', 'latitude': 34.2903, 'longitude': 73.6042}",PK,13151,Chattian,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
397,398,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13171,Maira Saru,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
398,399,"{'__type': 'GeoPoint', 'latitude': 34.2, 'longitude': 73.7833}",PK,13181,Sharian,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
399,400,"{'__type': 'GeoPoint', 'latitude': 27.2833, 'longitude': 67.6667}",PK,13201,Saidpur,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
400,401,"{'__type': 'GeoPoint', 'latitude': 32.1762, 'longitude': 71.8219}",PK,13210,Pattika,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
401,402,"{'__type': 'GeoPoint', 'latitude': 34.477, 'longitude': 73.7948}",PK,13191,Gujarbandi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
402,403,"{'__type': 'GeoPoint', 'latitude': 27.2833, 'longitude': 67.6667}",PK,13201,Rajpain,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
403,404,"{'__type': 'GeoPoint', 'latitude': 34.477, 'longitude': 73.7948}",PK,13191,Chokothi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.900Z,2020-02-21T22:46:07.900Z
404,405,"{'__type': 'GeoPoint', 'latitude': 32.1762, 'longitude': 71.8219}",PK,13211,Devlian,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
405,406,"{'__type': 'GeoPoint', 'latitude': 27.2833, 'longitude': 67.6667}",PK,13200,Kahuri,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
406,407,"{'__type': 'GeoPoint', 'latitude': 27.2833, 'longitude': 67.6667}",PK,13201,Battal,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
407,408,"{'__type': 'GeoPoint', 'latitude': 27.2833, 'longitude': 67.6667}",PK,13201,Saryan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
408,409,"{'__type': 'GeoPoint', 'latitude': 32.1762, 'longitude': 71.8219}",PK,13211,Bat Dara,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
409,410,"{'__type': 'GeoPoint', 'latitude': 32.1762, 'longitude': 71.8219}",PK,13211,Kunkian,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
410,411,"{'__type': 'GeoPoint', 'latitude': 32.1762, 'longitude': 71.8219}",PK,13211,Behari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
411,412,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13230,Athmaqam,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
412,413,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Dudnial,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
413,414,"{'__type': 'GeoPoint', 'latitude': 34.4119, 'longitude': 73.4325}",PK,13221,Bhalgran,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
414,415,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Kel,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
415,416,"{'__type': 'GeoPoint', 'latitude': 32.1762, 'longitude': 71.8219}",PK,13211,Machira,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
416,417,"{'__type': 'GeoPoint', 'latitude': 34.4119, 'longitude': 73.4325}",PK,13221,Jura Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
417,418,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Dosute,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
418,419,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Kutton,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.534Z,2020-02-21T22:46:08.534Z
419,420,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Kundal Shah,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
420,421,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8333}",PK,14101,Samagial,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
421,422,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8333}",PK,14100,Chilas (Lsg),Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
422,423,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Sharda,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
423,424,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8333}",PK,14101,Gunner Form,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
424,425,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Sargan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
425,426,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8333}",PK,14101,Thore,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
426,427,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Lawat,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.534Z,2020-02-21T22:46:08.534Z
427,428,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Dawarian,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
428,429,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Phulwaih,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
429,430,"{'__type': 'GeoPoint', 'latitude': 34.8333, 'longitude': 74.3667}",PK,13231,Neelam,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
430,431,"{'__type': 'GeoPoint', 'latitude': 35.6667, 'longitude': 74.6}",PK,14200,Bunji,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
431,432,"{'__type': 'GeoPoint', 'latitude': 35.4833, 'longitude': 74.7667}",PK,14201,Harcho,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
432,433,"{'__type': 'GeoPoint', 'latitude': 35.4833, 'longitude': 74.7667}",PK,14201,Lower Doyan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
433,434,"{'__type': 'GeoPoint', 'latitude': 35.3667, 'longitude': 74.85}",PK,14300,Astore,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
434,435,"{'__type': 'GeoPoint', 'latitude': 35.2, 'longitude': 74.95}",PK,14301,Gudai,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
435,436,"{'__type': 'GeoPoint', 'latitude': 35.4833, 'longitude': 74.7667}",PK,14201,Dashkin,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
436,437,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8333}",PK,14101,Jaglot Tangir,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
437,438,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Tharisling,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
438,439,"{'__type': 'GeoPoint', 'latitude': 34.7833, 'longitude': 75.0833}",PK,14301,Minimarg,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
439,440,"{'__type': 'GeoPoint', 'latitude': 34.5403, 'longitude': 73.8528}",PK,14301,Rampur,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
440,441,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Gultari (Seasonal),Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
441,442,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Mir Malik,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
442,443,"{'__type': 'GeoPoint', 'latitude': 35.1333, 'longitude': 74.8}",PK,14301,Rattu,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
443,444,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Pakora,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
444,445,"{'__type': 'GeoPoint', 'latitude': 36.0731, 'longitude': 74.2544}",PK,15101,Nomal,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
445,446,"{'__type': 'GeoPoint', 'latitude': 36.05, 'longitude': 74.3167}",PK,15101,Jutal,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
446,447,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15100,Gilgit Gpo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
447,448,"{'__type': 'GeoPoint', 'latitude': 31.7875, 'longitude': 73.5556}",PK,14400,Chilam,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
448,449,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Bubar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
449,450,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Darela Bala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
450,451,"{'__type': 'GeoPoint', 'latitude': 35.2833, 'longitude': 74.8333}",PK,14301,Gurikot,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
451,452,"{'__type': 'GeoPoint', 'latitude': 32.1167, 'longitude': 73.0667}",PK,15101,Ghulapur,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
452,453,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Peena,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
453,454,"{'__type': 'GeoPoint', 'latitude': 36.1, 'longitude': 73.8833}",PK,15101,Singal,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
454,455,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Jagir Basin,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
455,456,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Rahimabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
456,457,"{'__type': 'GeoPoint', 'latitude': 35.8833, 'longitude': 74.4333}",PK,15101,Minawar,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
457,458,"{'__type': 'GeoPoint', 'latitude': 34.9881, 'longitude': 74.7039}",PK,14301,Khangrol,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.789Z,2020-02-21T22:46:08.789Z
458,459,"{'__type': 'GeoPoint', 'latitude': 34.4119, 'longitude': 73.4325}",PK,13220,Karnah,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:08.184Z,2020-02-21T22:46:08.184Z
459,460,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8333}",PK,14101,Gumari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:08.535Z,2020-02-21T22:46:08.535Z
460,461,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Shyrote,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
461,462,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Jaglote Sai,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
462,463,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15150,Jutial,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
463,464,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Sher Qilla,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
464,465,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Sassi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
465,466,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15201,Ashkomen,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
466,467,"{'__type': 'GeoPoint', 'latitude': 29.5833, 'longitude': 70.85}",PK,15301,Khalti,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
467,468,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15201,Immit,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
468,469,"{'__type': 'GeoPoint', 'latitude': 35.2446, 'longitude': 73.9909}",PK,15101,Naltar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
469,470,"{'__type': 'GeoPoint', 'latitude': 36.1833, 'longitude': 72.8833}",PK,15301,Chhashi,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
470,471,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15201,Sumal,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
471,472,"{'__type': 'GeoPoint', 'latitude': 32.5405, 'longitude': 71.9486}",PK,15301,Phander,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
472,473,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.4333}",PK,15300,Gupis,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
473,474,"{'__type': 'GeoPoint', 'latitude': 32.5405, 'longitude': 71.9486}",PK,15301,Yasin,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
474,475,"{'__type': 'GeoPoint', 'latitude': 32.5405, 'longitude': 71.9486}",PK,15301,Qurqulti,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
475,476,"{'__type': 'GeoPoint', 'latitude': 34.6786, 'longitude': 71.7917}",PK,15301,Pingal,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
476,477,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15201,Chatore Khand,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
477,478,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15201,Gulddas,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
478,479,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15200,Gahkooch,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.088Z,2020-02-21T22:46:09.088Z
479,480,"{'__type': 'GeoPoint', 'latitude': 32.5405, 'longitude': 71.9486}",PK,15301,Harf,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
480,481,"{'__type': 'GeoPoint', 'latitude': 32.5405, 'longitude': 71.9486}",PK,15301,Burkulti,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
481,482,"{'__type': 'GeoPoint', 'latitude': 29.7167, 'longitude': 72.2694}",PK,15301,Sindhi,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.089Z,2020-02-21T22:46:09.089Z
482,483,"{'__type': 'GeoPoint', 'latitude': 35.6833, 'longitude': 74.175}",PK,15601,Sumayar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
483,484,"{'__type': 'GeoPoint', 'latitude': 30.8958, 'longitude': 71.8333}",PK,15401,Mina Pin,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
484,485,"{'__type': 'GeoPoint', 'latitude': 30.8958, 'longitude': 71.8333}",PK,15401,Thole,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
485,486,"{'__type': 'GeoPoint', 'latitude': 29.9667, 'longitude': 71.35}",PK,15400,Sikandarabad,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
486,487,"{'__type': 'GeoPoint', 'latitude': 36.3, 'longitude': 74.6167}",PK,15600,Aliabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
487,488,"{'__type': 'GeoPoint', 'latitude': 35.6833, 'longitude': 74.175}",PK,15601,Askurdos,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
488,489,"{'__type': 'GeoPoint', 'latitude': 27.3833, 'longitude': 67.9167}",PK,15550,Nasirabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
489,490,"{'__type': 'GeoPoint', 'latitude': 36.1833, 'longitude': 72.75}",PK,15350,Teru,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
490,491,"{'__type': 'GeoPoint', 'latitude': 30.8958, 'longitude': 71.8333}",PK,15401,Hussainabad,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
491,492,"{'__type': 'GeoPoint', 'latitude': 35.9667, 'longitude': 74.55}",PK,15651,Hoper,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
492,493,"{'__type': 'GeoPoint', 'latitude': 30.8958, 'longitude': 71.8333}",PK,15401,Ghulmit,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
493,494,"{'__type': 'GeoPoint', 'latitude': 30.8958, 'longitude': 71.8333}",PK,15401,Mayun,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
494,495,"{'__type': 'GeoPoint', 'latitude': 35.4, 'longitude': 73.8}",PK,15650,Nagar,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
495,496,"{'__type': 'GeoPoint', 'latitude': 35.6833, 'longitude': 74.175}",PK,15601,Phikar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
496,497,"{'__type': 'GeoPoint', 'latitude': 36.25, 'longitude': 74.2833}",PK,15501,Budlos,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
497,498,"{'__type': 'GeoPoint', 'latitude': 35.6833, 'longitude': 74.175}",PK,15601,Murtizabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
498,499,"{'__type': 'GeoPoint', 'latitude': 36.25, 'longitude': 74.2833}",PK,15500,Chhalat,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
499,500,"{'__type': 'GeoPoint', 'latitude': 36.25, 'longitude': 74.2833}",PK,15501,Chaprote,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.373Z,2020-02-21T22:46:09.373Z
500,501,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15701,Ahmad Abad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
501,502,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15800,Sust,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
502,503,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15701,Sarrat,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.685Z,2020-02-21T22:46:09.685Z
503,504,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15701,Altit,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
504,505,"{'__type': 'GeoPoint', 'latitude': 32.3306, 'longitude': 73.2833}",PK,15700,Karimabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.685Z,2020-02-21T22:46:09.685Z
505,506,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16201,Chundah,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
506,507,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16100,Skardu Hsg,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
507,508,"{'__type': 'GeoPoint', 'latitude': 36.2333, 'longitude': 73.1}",PK,16200,Skardu Airport,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
508,509,"{'__type': 'GeoPoint', 'latitude': 33.8076, 'longitude': 74.1476}",PK,16101,Sirmik,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
509,510,"{'__type': 'GeoPoint', 'latitude': 34.7261, 'longitude': 72.9286}",PK,16101,Nar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
510,511,"{'__type': 'GeoPoint', 'latitude': 30.4375, 'longitude': 71.2333}",PK,16101,Hussainabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
511,512,"{'__type': 'GeoPoint', 'latitude': 36.7761, 'longitude': 74.7656}",PK,15900,Misgar,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
512,513,"{'__type': 'GeoPoint', 'latitude': 34.3563, 'longitude': 73.2067}",PK,15801,Kirmin,Federal Capial &AJK,,,,,,,2020-02-21T22:46:09.686Z,2020-02-21T22:46:09.686Z
